index	ID	split	label	tweet_clean	tweet_raw_len	tweet_clean_len
144	1334595138132324360	train	pharma	[USER] Pfizer were fined $2.3B in 2009 (biggest fine in healthcare history) for marketing 4 of its drugs for off label use. Fined £84.2M for overcharging the NHS in 2016. You really expect people to take a vaccine made by them when they also have a liability waiver from damages!!!!	50	50
145	1327908582403280896	train	ingredients	[USER] You obviously do not see it as a problem, fine. Agree to disagree. Do you think you could help research the placebo used in the Pfizer mRNA vaccine, please? That would really help. TIA.	35	35
146	1320316179433533440	train	rushed,side-effect	[USER] [USER] And what about the long term effects of an untrialled vaccine? You can stop taking pills but you can't take a vaccine out of your body.	28	28
147	1376873274211250176	train	mandatory	"Dr. Scott Jensen reminds all, as to the immorality of vaccine passports. Public health is in dangerous waters and way over its head. ""Stupid is what stupid does"". BTW, looks like he is running for Gov of Minnesota!"	38	38
148	1328429005930901506	train	rushed	[USER] [USER] [USER] [USER] Great they have a vaccine... Its amazing what happens when you cut out the red tape.. but a company that never made anything for humans before created it.. I don't think so...	36	36
149	1260574386337329152	train	ineffective	[USER] [USER] What a ridicules statement. Zero vaccines have been discovered for EVERY other covid virus. Very good chance no vaccine will work for this virus either. Remember the covid virus SARS? Still no vaccine...	35	35
150	1376918480436477956	train	side-effect	[USER] [USER] [USER] Ya, and now health Canada is telling people NOT to take the AstraZeneca Covid vaccine because they are finding bad side effects. Including deadly blood clots. Gee, what a surprise. You dumb fucks. lol	37	37
151	1369516320861999110	train	side-effect	Liablity Insurance #Pfizer is demanding countries put up #sovereign assets, bank reserves, military bases and buildings, as #collateral for expected #vaccine injury lawsuits resulting from its COVID-19 inoculation Argentina and Brazil have rejected Pfizer’s demands. [USER]	32	36
152	1312466770452602880	train	political	[USER] [USER] Fact is no one could afford Obama care..double premiums 1200 plus monthly..huge deds..couldn't keep our doctors or ins co..we want choice not govt rulership.lets start with HCQ.. ivectermin..for covid that is a political election issue..if a med works no emergency vaccine needed [URL]	45	45
153	1326203643993993218	train	side-effect	[USER] [USER] Not sure what happened in Brazil with their vaccine, but is was bad enough to stop all COVID vaccinations.	21	21
154	1337862246177923074	train	side-effect	If this Covid vaccine is so safe and this government and Pfizer are so confident in it, why has Pfizer been given protection from legal action by UK government ? In other words, if this vaccine totally fks you up, there’s nothing you can do about it..... Enjoy your vaccine.	50	50
155	1334753953444196352	train	ineffective	[USER] sorry Julia you are wrong... Read the #Pfizer material (and it goes for any vaccine) all they can claim is an reduction of symptoms... Plus you could still be infectious	31	31
156	1329713793568567299	train	ineffective,rushed,side-effect	Nothing is 100% safe, even Tylenol has side effects which is in the Moderns vaccine. I can take safe Tylenol from home. Your vaccines are rushed and people still got sick with Covid-19 while taking the Moderna vaccine. It’s not guaranteed to protect people from getting Covid-19!	47	47
157	1354466561398960128	train	unnecessary	"[USER] [USER] [USER] I don't buy ""critical role of vaccine in controlling pandemic"" It is only 1 of many options. [URL] Low Vitamin D itself is correlated with Covid hospitalization. Many are cured through Ayurveda, Siddha too. Cases declining even b4 vaccine. [URL]"	43	43
158	1377157424084176898	train	ineffective,side-effect,mandatory	Canada and now Germany. Two major countries? Not so comfy now. 5000 post vaccination deaths in US alone with under 55s being a concern and no observable benefit for those over 70? And UK wants a vaccine passport. Pffft....	39	39
159	1360257871548678145	train	side-effect	Nothing to see here. The CDC and FDA received 1,170 reports of death among individuals in the U.S. who received a Covid vaccine. [URL] #covidvaccine	25	25
160	1374324265768472580	train	pharma	So the AstraZeneca vaccine was created off of outdated information? I will continue to wait.	15	15
161	1377221037407019015	train	pharma,rushed	[USER] Why would you feel guilty about something unsafe, no longevity safety study, not enough chains to qualify as a vaccine, still need a mask, still can get sick, experimental crap made by a man who founded COVID with partners in CHINA, has stock in masks company and Moderna?	49	49
162	1330874630349983745	train	side-effect	[USER] [USER] [USER] [USER] No one, regardless of their experience or qualifications can say what potential harm may be caused by an mRNA vaccine long-term. I'd rather get the virus [URL]	31	31
163	1301658087376338945	train	rushed,side-effect	[USER] [USER] Well, that one's an obvious dud. But at least they did animal studies where they established its uselessness. Now let's look at Moderna where animal studies were bypassed. All we know is that it had 21% serious adverse reactions and no info if it even works to prevent anything,	51	51
164	1259926624356589568	train	pharma	The Cost of Big Pharma’s Covid-19 Vaccine Will Be Paid in Lives and in Billions of Dollars [URL]	18	18
165	1244348393532592128	train	rushed	[USER] [USER] It has to be tested properly or u end up wth seeing flu vaccine that was worse than the flu	22	22
166	1452307830426451971	train	political	Yale University Professor says the un-vaccinated should be more afraid of the vaccinated NOT the other way around, got that [USER] [USER] [URL]	23	23
167	1344785406332727297	train	side-effect	[USER] And young children should be tested for allergies before vaccination. Also Christian was given an overload of vaccines without any thought about possible harm. I find medical advice & coercion difficult to deal with.	35	35
168	1353486384682717186	train	ineffective,pharma	Zero point. Just a money making exersize. No vaccine, none, ever, has stopped you from getting, carrying, or transmitting, any known contagion, ever, because they are designed to reduce your symptoms if you get one. That's all. They've never eradicated anything. It's bollocks.	43	43
169	1360081730904891396	train	side-effect	"34 y.o. female sign New York after #PfizerVaccine #myelitis #VAERS ""Based on temporal association and lack of other provided etiology, a possible contributory role of suspect BNT162B2 vaccine cannot be excluded for reported acute disseminated encephalomyelitis"" [URL]"	35	37
170	1337450025136377856	train	ineffective	#CovidVaccine #COVID19 Is it a bit dangerous - just like with flu vaccines - to inform people that once they are vaccinated, they will protect others from getting a virus? Vaccines are not 100% effective, people may spread the virus, so... [URL] via [USER]	44	44
171	1446233902599786501	train	none	At this point, any pro-covid-vaccines normie should start questioning a bit, or at least hold off their plans to get vaccinated. If you don’t, then I’m sorry to say, you are objectively either dumb or reckless. #Moderna #CovidVaccine #Ontario [URL]	40	40
172	1375726376888774656	train	political	The Vulnerable groups have been vaccinated that was the goal but this is now about Government control the virus is now just an excuse The Young don't need this vaccine nor does anyone fit under 50 We must STOP this State control [URL] via [USER]	45	45
173	1337829228230963202	train	side-effect	6 Participants Died During Pfizer #COVID19 #Vaccine Trials – FDA Document Reveals | Dec 9 - Pfizer trial participant; after the second shot, he woke up with chills, shaking so hard he cracked a tooth. - “It hurt to even just lay in my bed sheet,” he said. [URL] [URL]	50	50
174	1364350223162765314	train	mandatory	Listen to me now. We will agree to do our Vaccine Passport only when you'll get a normal hair style, man. Never. [USER] #BorisJohnson	24	24
175	1412433742187175938	train	ineffective,conspiracy	Saying this for weeks. Is some of this because we’re short of suitable vaccines for the young? Did they put too many eggs in the AstraZeneca basket, then found unsuitable for under 40’s? Are they opening up now, for fear of exposing failures of their ‘brilliant’ vaccine roll out? [URL]	50	50
176	1425178839026704391	train	ineffective	[USER] Head of Oxford vaccine group ass-covers as Delta renders their vaccine largely useless in protection from infection, and the government seek to cover this up by boosting its recipients with mRNA vaccines. Fixed it for you	37	37
177	1353655494456578048	train	rushed	Once again Johnson in his wisdom has sanctioned that 2nd dose of vaccine to be given in 12 was despite all the scientists saying 3 weeks. More herd immunity? NO OTHER COUNTRY SUPPORT THIS I was invited but not going to take part in Johnson’s drugs trial	47	47
